App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
Google Maps,5.275661483209082,0.0,63.92129702036778,21.165675181287583,85.2277144151505,13.508749845747037,1.1,1,Model_C,120.27218382263482,0,35.07198372953037,Low,0.0
Netflix,45.693884989824895,78.10429968357252,36.56118277612919,48.08310815408941,215.3848338767495,58.69235697897105,2.0,0,Model_B,204.91981896406205,0,31.582169491917305,High,0.0
Spotify,94.21579170299933,100.0,66.43833654198863,78.76383491097286,87.3859080021972,57.6565406977085,1.0,1,Model_A,201.4126049529049,0,29.645609693596533,Low,0.0
Facebook,88.78593497355527,100.0,59.882972622955705,78.37440605693006,323.01908396503256,49.08115522109323,2.0,1,Model_B,239.08804085521768,2,18.619454460779995,Medium,0.0
Snapchat,10.226428099711605,12.395768977945536,90.5334584015034,24.891156140365208,489.1079911824333,60.37301255584917,1.0,1,Model_B,202.78273813617756,2,46.354048354790955,Medium,0.0
WhatsApp,74.41266857143702,68.72058589916246,100.0,65.68522955367106,412.9502260735733,97.53153169161773,1.1,0,Model_C,4.58189588422532,1,8.857606898969092,Medium,0.0
Netflix,80.57928659582348,100.0,25.875217097476156,67.96636704653581,110.18945714976883,38.32772910894485,1.0,1,Model_A,124.53848743033755,1,5.597513356916169,Medium,1.0
Spotify,27.13881882367648,33.63763479699862,60.597902893227925,36.86337554106369,486.9812783863284,42.2774656637375,1.0,1,Model_A,101.96982836592701,0,13.723830530799074,Low,0.0
Discord,47.16085707410923,63.89043890164436,88.64960103600457,46.521134414332685,384.5774003507274,27.402795633691955,1.0,0,Model_A,130.44732413400507,1,12.076734046358062,Medium,0.0
YouTube,71.09879414636829,65.69701048100657,100.0,,79.34568348034821,18.44547284988839,1.1,0,Model_C,116.82389007767102,1,46.12089363647986,High,1.0
Snapchat,43.90414888211479,79.91825579616648,55.709362739600536,50.89712508481041,296.6685084912138,28.918719894496945,2.0,1,Model_C,220.96596510852143,3,0.4018043520916308,Medium,0.0
Slack,11.279691886657695,100.0,35.587752554336504,,494.8370659290315,21.263808094460202,1.0,1,Model_B,52.72176874054398,0,42.24445989696344,Medium,0.0
YouTube,70.58824446817215,100.0,15.057369129594079,62.58126330378323,49.54015708884532,43.246911662519224,1.0,0,Model_A,133.95197260710813,1,19.505708815988548,High,0.0
Slack,91.16386897353036,68.42013863040647,39.29713699280876,72.14112866954049,138.75454709590105,23.33135391105031,1.2,0,Model_C,217.77535069275228,1,27.237882913856055,Low,0.0
Facebook,65.24847284061576,65.86687309885079,100.0,62.42206891866904,191.53497290483097,51.73485196826649,1.1,1,Model_C,11.618454351392522,2,33.29022889330748,High,1.0
WhatsApp,77.38007485690339,100.0,53.79643377073086,68.96892689193345,59.18426787016597,28.631013705430664,1.2,0,Model_A,122.41429854513393,1,2.1569307691643793,High,0.0
Netflix,35.83625356578285,100.0,68.47476736104196,41.88353784366612,153.21394516746386,42.46782062944055,1.2,1,Model_A,113.13001741270392,0,24.840315476211636,Medium,0.0
Netflix,18.319824512663484,18.566296966942318,65.74751546323552,36.69526612272051,354.47051085657057,12.925854407169822,1.1,0,Model_B,160.75278079693356,0,1.9015570181373747,Medium,0.0
Lyft,64.27736616182925,100.0,31.06098652032491,56.96863773647903,244.34625937078994,16.395187125965705,2.0,0,Model_C,151.4795129652885,1,4.71842036614521,Low,0.0
Amazon,32.77712058412189,,38.699061990082114,36.53937053212672,215.5899463560276,61.41163681484315,2.0,0,Model_C,40.52850116775558,1,30.114841171442876,High,1.0
Lyft,86.00735189897928,91.34848097552396,91.67914150525645,71.3196352124419,221.15290052974115,56.53260196093185,2.0,0,Model_A,186.784586696291,1,13.194057670463113,Medium,1.0
Telegram,12.262804997800657,8.873537091978019,77.25504200756562,24.816019847933095,388.9419545387485,17.121743651578203,2.0,0,Model_B,239.7782223157485,0,6.826015092971211,High,0.0
Facebook,43.34636997331237,100.0,55.05460580869634,46.72981604155928,507.53582969647806,29.48094780147963,1.0,0,Model_B,114.9843510774379,2,2.3772717755055996,Medium,0.0
Facebook,39.67276004683858,91.4794590453542,60.53852659497683,44.02324248793128,301.38670718525583,22.147971277157442,1.2,0,Model_B,50.420530870940155,0,38.5959957051079,Medium,0.0
WhatsApp,93.80538535539297,72.60552002180687,67.69173978437523,79.74192752976576,384.7936971993445,79.74569050861562,1.0,1,Model_C,7.341895465193913,0,30.393640937696986,Low,0.0
Lyft,15.313480060440387,72.07400935853548,2.2160355517863772,27.820933514551268,190.75065794964917,36.48112493018715,1.0,1,Model_B,72.71859942215289,1,1.5414560449383004,Low,0.0
Spotify,0.9846825012010951,32.342811708740584,27.97993097606573,21.586869482133213,440.6477151819549,40.59632989415296,1.0,1,Model_B,30.337465064749985,1,30.414807629534433,Medium,0.0
Slack,23.80852128071176,16.92941135819911,35.7485486022326,34.84081619682003,215.2068245287595,66.48962068828914,2.0,1,Model_B,214.00930125107712,0,4.951213204428903,Medium,0.0
Spotify,82.02768597686546,79.51461105272259,46.87136360605428,71.71421388209023,478.7829873393215,32.554727590055975,1.1,0,Model_A,204.41788646849307,2,15.717575625044459,Low,0.0
WhatsApp,20.932181604701704,66.34071072341374,40.36774931509729,29.16806018649082,380.674369161139,37.780636379658425,1.2,0,Model_C,208.26824495780076,1,31.676010509170624,Low,0.0
Google Maps,24.08780637054827,,24.989605751606508,31.7593504289411,362.21091885168255,79.79013678619678,1.2,1,Model_B,62.481799503285444,0,13.668224652165694,Medium,0.0
Amazon,12.98988045368108,49.465473447733956,94.03652437009475,26.0571631043339,148.54909317455946,79.45311474465666,1.1,0,Model_C,88.29429694880534,0,36.397168122494314,Low,0.0
Spotify,71.54362032765404,89.98732221901707,92.01256187164275,59.67311678826984,407.6222132973194,60.45703154638512,1.0,0,Model_B,56.475600437087046,3,24.893225312894703,High,0.0
Uber,6.917419050541717,69.58154194265767,9.855298542560352,25.987440600049617,53.90397905218907,55.89775486645448,1.0,0,Model_B,188.15068394563576,1,11.965363447585814,Medium,0.0
Telegram,33.120830232852164,36.42703232871523,32.39804593194544,41.738180026335236,275.4684109360237,18.100950709758745,1.0,0,Model_B,214.76505880650788,1,26.713520849962766,Medium,0.0
Twitter,28.249872662096454,8.088084261609707,83.99772206411568,40.226114975508786,376.513176358072,47.31830798998102,2.0,1,Model_A,102.72156403658386,1,1.6388153615289376,Low,0.0
WhatsApp,55.51597297901548,53.302151507104185,98.66266994461907,52.87238570364826,452.3990970634262,27.43578288901174,1.1,1,Model_B,205.63553747710773,1,21.06887323530014,Low,0.0
WhatsApp,73.04162650197355,77.79288156816521,50.26088893133766,62.43779690515813,291.662675108877,72.97512832706823,1.2,0,Model_A,86.35441985742996,1,15.624674188679567,Medium,0.0
Instagram,53.28764346967474,91.03456807543377,75.81782152760252,49.13109967952802,132.2613614155669,62.79398137243276,2.0,0,Model_A,63.60063826723139,1,20.089478016998065,High,0.0
Slack,93.10259929750676,100.0,9.271015404098833,79.7722452557752,434.61705694908727,37.76684760868632,2.0,1,Model_B,112.74339394620674,0,29.341963787102678,Medium,0.0
Telegram,95.14426388873319,74.46634409841656,97.01202330884946,76.41981801702464,393.2060181232797,53.509451847745005,1.2,0,Model_B,123.31538219729387,2,20.341852586451896,High,0.0
Snapchat,36.14653284985154,81.52787481702379,90.35503396586452,39.51041560986875,78.62515576524254,42.107525225120845,1.1,1,Model_A,2.0821113396146185,0,26.611601414282934,Medium,0.0
Snapchat,77.76803762748928,49.19368988807478,65.66503709938442,68.91209575500525,446.66243134105196,14.643635719448621,1.2,0,Model_B,168.41218942750035,0,5.348262618063927,High,0.0
Uber,73.88013832681897,52.35116982461467,93.05838131647195,63.31043337933215,491.45714477767854,78.07708457602472,1.2,0,Model_A,34.6075206466173,1,14.872473859286895,Low,0.0
Lyft,89.29645917048273,93.83876994565125,18.159464469850995,70.37697098998875,275.3199406635664,89.82508999674141,1.1,0,Model_C,60.30649933723786,1,20.287963566128163,Low,0.0
Telegram,44.79436402077033,92.03846150742544,25.729848183520676,44.274517031225415,19.642852538406828,93.03464577413216,1.2,0,Model_B,161.5466196499812,1,2.57646890117627,Low,0.0
Google Maps,53.04731871977923,100.0,51.945858949206595,52.09995892825785,468.7945340247687,78.91922399403632,1.0,1,Model_A,233.5981427888516,0,45.5267199364294,High,0.0
Facebook,41.577431358157405,82.58092038559421,36.286989173430115,41.72951631993243,62.85611863208993,82.16346834387464,1.0,0,Model_B,223.8272079737919,0,43.4864727586049,High,0.0
Facebook,85.03769192997056,46.762081773839185,84.83703388353506,70.76585279489568,324.1583403396092,5.572486615974714,1.1,1,Model_B,235.4065131963276,1,15.996092202369757,Medium,0.0
YouTube,22.970231536213436,79.99706303124643,83.3753252858392,31.187788005691804,205.2645024777416,78.18910867545775,2.0,0,Model_C,10.196153722187162,0,30.111513885231226,Medium,0.0
Slack,23.97090782424447,,83.03874224047564,31.544576355627953,507.92122944857533,30.341349395236882,2.0,1,Model_C,83.20560396129626,3,22.734039161691975,High,0.0
Uber,37.26051035770798,68.63806032276045,36.7835270647619,40.89246026703604,469.5883113707609,13.782102627999727,2.0,0,Model_A,5.668131014581279,1,27.00584478393303,Medium,0.0
WhatsApp,23.034283210235117,97.04809068026967,80.07481812300996,34.298415398592745,401.665941360643,52.18969127216398,1.0,1,Model_A,188.73553074308157,1,5.83858039395739,Low,0.0
Uber,,,19.515287903614755,54.61889997787924,102.02987409035103,57.03872188127339,2.0,1,Model_C,134.13424902058298,0,26.044771504470585,High,0.0
Uber,13.44901064955023,84.57122222409734,14.51215261856089,30.842384572395936,357.98680976817656,48.48098194418695,1.0,0,Model_A,2.5831953380773953,0,12.174606770614009,Low,0.0
Discord,32.01862194040553,44.758873367572264,67.81465197600522,36.86200675749063,292.9386540803573,65.27842782918937,1.0,0,Model_A,184.88333597496563,0,29.329576207469888,Medium,0.0
Uber,91.344469847559,100.0,17.58675831994997,78.98120877472462,69.29754252533195,71.4219131079697,1.2,0,Model_B,51.5849488631882,0,36.84239882285274,High,0.0
Snapchat,40.922548019179594,89.49065946669646,100.0,52.71638308181396,406.8767250618845,13.711317774313647,1.2,1,Model_A,56.59857540327512,3,43.2961540243747,Medium,0.0
Discord,74.82337164935092,65.41394999361448,40.04746131682449,63.634183884904324,44.26564499862616,61.69240430517873,2.0,1,Model_C,145.06788033597758,0,1.61248937809839,Low,0.0
Slack,11.3462191706574,97.69970858909323,60.492779588118694,21.50618558835179,246.58415314914316,5.445193214614818,2.0,1,Model_A,6.346154872365659,0,25.136579486066964,Medium,1.0
Uber,24.756450814178464,31.34637647722335,89.48523872958742,29.62913521031401,218.40048138314154,44.87647424977145,1.0,0,Model_B,173.69553342101685,3,19.59073967526273,Medium,1.0
Amazon,80.73456212003686,56.93096052111606,38.92304673109983,66.9502953639211,412.773073236397,10.0049580480846,2.0,1,Model_C,77.7034183830592,0,10.791856469532787,Medium,0.0
Twitter,76.29929362896941,100.0,48.12208716098337,63.69722396644624,218.91451791674672,44.96156071192981,2.0,0,Model_C,103.48431010161943,0,12.671307600594174,High,0.0
Facebook,38.615591859382114,25.639524377687763,50.650201283561856,43.18477139790019,355.4871705772012,17.544319961644227,1.0,1,Model_C,3.5955871602098632,3,39.52535449692632,Low,0.0
Discord,95.43969020334742,92.33326950356147,53.662520513103935,78.78866965475751,244.86949271198512,73.44302752560262,1.1,1,Model_B,55.229704040066565,2,35.40140198007372,Medium,0.0
YouTube,91.06430158345454,100.0,62.668557563034916,70.78034168732708,297.9946418465343,89.95806885211105,2.0,0,Model_A,142.7923817087779,1,43.354572771166985,Low,0.0
Telegram,96.23007491122398,100.0,100.0,77.22347458749854,123.4129908509085,16.954001925335184,1.0,1,Model_A,83.26619738612612,1,37.675164459248585,Medium,0.0
Twitter,42.791469018778535,100.0,88.30584604614614,44.15694417098924,103.65607116283451,73.66562679449356,2.0,0,Model_C,115.3215180763833,2,2.7282961766459533,High,0.0
YouTube,19.747358368568303,92.52526887172908,60.94308270214346,37.9550678764944,363.4756093472712,14.61551148709841,2.0,0,Model_A,101.48645374568737,1,5.356287864884843,Medium,0.0
Instagram,62.6658639091341,100.0,63.986590380819436,53.45477019801045,62.63315333166213,43.3718805895035,1.1,1,Model_B,110.71647013983979,3,32.60206191459891,Low,0.0
YouTube,68.47731582791985,100.0,94.32707143496255,58.80993119272092,90.10380754121877,62.553465580854805,1.0,1,Model_B,56.97851208748692,2,31.612990511281037,Medium,0.0
Facebook,12.544178445052001,58.91808683088271,83.98138063009544,27.627103215746075,481.76455688760495,53.772619772568056,1.2,1,Model_C,9.578805627270945,1,42.82904385225765,Medium,0.0
Facebook,78.6483034295906,79.17169563494197,89.20024242807695,64.93269609639387,129.704472312669,5.715182711801036,1.1,1,Model_B,79.57599589851947,0,25.288530444805225,Medium,0.0
Discord,1.8060219759960527,75.94017593803571,96.04893959711038,,165.52742071399695,36.26458814834367,2.0,0,Model_A,83.63207491421451,2,27.645156806638774,Low,0.0
Uber,48.272838747678335,,100.0,45.90407903685871,324.19548894251574,47.01612720586091,1.0,0,Model_B,144.68505043757375,1,25.076858801639737,Low,0.0
Netflix,33.10162594948949,28.630594076893424,100.0,37.11332786838065,225.46138826782578,39.13979217104148,1.1,1,Model_C,230.26343013704536,1,32.60806193123869,Low,0.0
Instagram,74.03030598990841,100.0,94.28833845851194,68.07623206481459,286.2082298092963,66.54985571574528,1.0,1,Model_B,64.72845268615164,0,18.969439348507613,High,0.0
Discord,31.276072742181594,100.0,45.22784705319969,,74.0314101557936,88.81731303257632,1.2,1,Model_A,111.43093322741217,0,29.45526397122262,Medium,0.0
Amazon,82.68071127810327,90.76806772631535,48.61332201074801,72.11219487131879,344.2727302350245,66.7661571343179,1.1,1,Model_B,76.19268830707206,2,23.557503239163978,High,0.0
WhatsApp,59.49534887808105,39.03035806204805,92.10502527418672,,80.17067627980481,58.9962443642079,1.1,0,Model_B,62.98320529582739,1,45.40503993509809,High,0.0
Spotify,79.38933617620721,94.32318938601,9.733796324852072,65.77858155397337,382.83547141778325,14.906559349038261,1.2,0,Model_A,173.2762593572434,0,20.127897330113232,Medium,1.0
Telegram,98.93406378396237,88.81701163027924,34.1083977380962,77.8369069997974,268.09205119201886,34.884781517799745,2.0,1,Model_C,7.603798134646302,3,6.143500954627704,Medium,0.0
YouTube,67.91583457435569,71.12587856173579,100.0,57.38786191727504,417.8908222354136,54.8287264555405,2.0,1,Model_A,189.92175543806158,3,39.47899299176794,High,1.0
Netflix,98.49503163616441,100.0,52.46083449396237,81.81821230937892,88.41372921861051,93.40461151486954,1.0,0,Model_A,200.1452999374552,0,24.197330214073716,Low,1.0
Uber,2.8836326921705346,16.91981364682391,24.258521750259106,22.138380629742986,193.30042133092297,30.478194835409454,1.2,1,Model_B,165.0204048000342,0,7.7111487480139616,Medium,0.0
Snapchat,33.81399884838084,54.436485880253805,66.82789290222863,42.961288200285466,433.57797976856085,33.795782036493236,1.2,0,Model_C,64.69278570740018,1,44.53036144366785,High,0.0
Slack,10.785326456230916,94.46997230995073,31.3510329837151,30.000239750629007,408.94070123954185,58.95594633083218,1.1,0,Model_B,222.43525541872467,2,5.856717331432057,High,1.0
WhatsApp,26.230493138443954,82.96116633683876,74.46801680052775,37.36137654558674,494.46603498355876,89.97000870455804,1.0,0,Model_C,157.01474665491523,2,3.280679820895376,Medium,0.0
Google Maps,83.88878991257744,50.1601684578125,92.26462363761408,65.97494631368424,113.64375340751093,54.31998101742078,2.0,1,Model_C,233.4328196393791,0,12.8419891809969,Low,1.0
Lyft,3.232326532609031,61.164122269028695,95.01527866063405,19.03153961108231,275.98235258989126,17.441166876646154,1.1,0,Model_B,90.38771028407037,0,31.43442069982712,Medium,0.0
Netflix,52.01829357323937,27.32805900394129,23.121310287437765,53.76371763138403,9.156987948437916,7.5478711229130635,1.1,1,Model_B,198.03429299793152,0,5.372813149823289,High,1.0
Slack,56.7128707532373,100.0,52.20024782566346,54.194235144579686,494.2001034053976,88.89928973013141,1.1,1,Model_A,52.24349012672565,1,46.44338571456899,Medium,0.0
Snapchat,56.11511466719561,48.84976910222497,37.27134339073592,55.62020673984778,89.66510548277171,66.99427493650379,1.1,1,Model_C,213.1542231692375,1,25.683071935846684,Medium,0.0
Instagram,47.52970738232557,100.0,6.587509345373329,48.25103882956777,463.2102945046011,22.05240172997912,2.0,0,Model_A,187.72859853834424,1,27.538202107057828,Medium,0.0
Google Maps,79.06029647697554,100.0,99.47202037655362,66.1470959268193,347.30656985609625,72.45007032509726,1.2,1,Model_B,214.96442420101906,2,45.618236171310976,High,0.0
Discord,13.354308950555115,64.5840091398011,52.05381169068703,29.96754654179444,479.66642231938584,71.95765312466335,2.0,0,Model_A,187.5126950932946,1,22.4496311713633,Low,1.0
Uber,31.057701555078733,43.356716980006865,39.903997874825414,33.45234615832619,127.09333712052961,77.21244949337881,1.0,1,Model_C,61.57478256745817,0,33.41279895555465,Low,1.0
WhatsApp,61.57260534451727,100.0,29.816446622857104,55.98436001463503,176.72411480442912,89.21741305571759,2.0,0,Model_A,56.0211899569208,1,1.7307339888910835,Medium,0.0
WhatsApp,69.09513662679558,56.22234366879914,8.212537274324308,61.65651126351177,84.17370464388063,15.203226167939388,1.2,1,Model_A,21.56211519520472,0,1.7708036903387114,Low,1.0
WhatsApp,40.41484317770563,38.949486854986766,98.38277005541593,44.87498365725399,216.28600007616967,95.67442286420031,2.0,1,Model_B,122.03786138796852,0,35.664056344095684,Low,0.0
Instagram,87.53712633272332,73.48167457903048,38.077572825487614,68.63878455196405,485.1197340165981,99.85224008001362,2.0,0,Model_B,111.96011832298582,0,44.99758755216157,Low,0.0
Google Maps,41.54933966959143,85.40839251458192,53.32546678948336,41.17026204160845,292.43554133066135,1.4486543630322535,1.1,1,Model_C,53.23214960057534,0,34.71598306701325,Medium,0.0
YouTube,40.27761343483331,49.33418551091406,3.8625976630310497,42.98711332397007,213.05665927397104,9.130363464359093,1.1,1,Model_B,131.02924201563653,5,7.417349674043736,Medium,0.0
Lyft,3.6207261487384956,98.46150377433044,55.08739638897515,21.984145613402575,166.33156164491737,43.39522137681718,1.1,0,Model_C,44.39429950919968,1,39.7209383756623,Low,0.0
Amazon,55.114133619473385,54.249627049546966,39.52051760450099,57.7336560110625,299.3980426300474,3.4417744456516686,1.2,1,Model_B,93.48547519745874,0,28.406622362728783,Medium,1.0
Instagram,,,67.27948813961926,59.88691107728523,370.2873002037028,73.48974261028812,2.0,1,Model_A,38.412448197593285,1,3.1391832962904918,High,0.0
Spotify,11.44381635168481,3.2697530404179442,77.2261187223878,25.386876031228176,208.275695208061,65.07301215720406,2.0,1,Model_A,182.06468953746702,0,18.55218800770065,High,0.0
Telegram,30.543276608787085,52.16805104267661,20.56809257601149,43.100468453468196,118.22021866082179,77.58568401335324,1.2,1,Model_C,182.4428745102378,1,37.17425587466786,High,0.0
Telegram,78.12569537828522,60.670949203225206,16.00121202172049,70.06767991076511,299.52218428899243,99.84167273434362,1.0,1,Model_A,209.54413565398076,0,9.90452611754933,Medium,1.0
Lyft,36.591943541357544,100.0,100.0,38.613172077285924,187.16807182231958,93.34164310256944,1.0,1,Model_B,128.6788518814174,2,39.51600000801538,Low,0.0
Facebook,24.16024620400399,8.934554667524987,86.77348640908296,36.52248764348383,509.094109926572,29.98493460468774,2.0,1,Model_B,151.12144225109648,2,27.578906346216655,High,0.0
Telegram,67.22006635651123,100.0,48.603126344103515,62.829248818295774,225.81484846788283,39.64642923270164,1.1,1,Model_C,152.82744789235042,1,21.631232696674893,Medium,1.0
Uber,19.675877767165563,38.84186976835862,11.732085831527348,32.392788950413305,222.4582762573276,77.59671357830776,1.2,0,Model_C,41.0450677775446,0,0.11235300527991754,Low,1.0
Instagram,89.56529195831769,100.0,28.53603349437729,70.21959038700793,429.80709810978453,38.81515807728194,1.2,1,Model_B,91.22685552583265,3,12.459513175610914,Low,1.0
Snapchat,10.559839602614096,47.740688356935166,81.21482383993711,24.549390581172045,128.52171951585245,69.86345862211596,1.1,1,Model_A,226.0038603841686,1,39.30394950301046,High,0.0
Lyft,70.6549802282827,48.64833363809434,100.0,60.50910247706394,33.785372339034495,91.86226006666209,1.1,0,Model_A,71.02732412851076,0,5.127980384775473,Medium,0.0
Spotify,49.954870128637516,91.08406331963619,68.35071495345767,51.559649100617264,437.155232904194,40.58776632672231,1.1,0,Model_B,140.6647995775662,0,24.427811565635537,Low,0.0
Facebook,86.99295623969935,62.4855235041147,3.656660028137061,70.9074648542948,301.5886613408795,56.051901672770214,2.0,0,Model_A,146.174356895026,3,1.4892722832571703,High,0.0
YouTube,12.61950910262366,57.30452225873084,63.02593111484171,26.77730641457561,133.20026679298292,84.146093296402,1.1,0,Model_C,178.59060332025314,1,12.456763315500245,Low,0.0
Google Maps,67.78949184960878,52.89387832889636,98.84444877466517,58.867711516260854,175.49238096712008,47.76699224751374,1.2,1,Model_C,51.04144802244584,2,7.928511282625582,Medium,0.0
Snapchat,57.20546391813814,91.01189409840765,43.1811763130711,49.6479258010752,217.93299686479577,28.91315814751364,1.1,0,Model_A,219.4012997988227,0,20.012464433364322,High,0.0
Discord,48.009014224004645,68.15854771711531,100.0,56.59069789463977,348.3602043772432,25.816902797785744,1.0,0,Model_B,234.57715995816534,1,28.58309100744801,Medium,0.0
Lyft,49.14072634326684,39.36264475191163,77.1002283542079,50.69281067162638,239.709222939747,7.188381635832575,2.0,0,Model_A,128.37915316103349,2,21.06183139898313,Medium,1.0
Uber,72.19769617985308,100.0,37.27717586845415,67.73465688433143,202.65961359716567,33.03624383977943,1.1,0,Model_B,102.58964575807816,1,39.39909115264916,Medium,0.0
Google Maps,93.77416549348222,51.077245900135054,27.08981905601024,72.91768401138042,399.5988491546075,68.58592232526533,1.1,1,Model_A,56.60471978401519,0,8.153361045891518,Medium,0.0
Snapchat,,,33.871870248321464,30.031243124605417,36.786448128164864,5.884155536883395,2.0,1,Model_B,105.23660316171606,1,29.73262292221408,Medium,0.0
Facebook,1.950264761052023,65.1688730759618,98.42115634277073,19.980737416387583,334.09888803015616,27.42911846805699,1.1,0,Model_B,226.39914016898064,0,41.23311717216313,Low,0.0
Snapchat,80.57047924812035,100.0,62.28618178246238,69.93311138809881,229.84874576526022,11.16016264239853,1.0,1,Model_A,22.080270740794603,1,28.81965219144636,Low,0.0
Slack,10.816938755075933,23.002318583025158,55.690222647278375,29.465413961472034,171.4449959354768,40.44780359645369,1.2,1,Model_B,90.74629811164658,0,21.592042953152554,High,0.0
Google Maps,98.66967960804239,100.0,39.23357369102315,83.73463880711401,474.9187531206658,9.339010223502752,1.0,0,Model_B,196.3738197262173,1,35.36071437497973,Low,1.0
Twitter,61.93482489588372,76.10010082933675,85.39959727182432,57.021757711736974,398.29982228301714,74.60508925499076,1.0,1,Model_C,179.44755431132677,0,4.419781036632758,Medium,0.0
Slack,65.08663952541407,64.84230259054009,47.06964245004474,56.03894599400727,112.26047923902951,92.8024354606926,1.2,1,Model_A,138.3992595678305,0,46.343292467124606,Medium,0.0
Amazon,19.88917029380174,60.71652211126337,41.161404217315365,31.889180396920377,333.99625559894463,19.233254613613127,1.0,0,Model_B,187.50122922184224,3,16.244886793754603,Medium,0.0
Netflix,24.031231029667445,29.577845455562404,15.959182533878494,36.191882212503465,421.01068363607885,25.05776133503931,1.2,1,Model_A,174.5890883982807,0,9.62221696120962,Medium,0.0
YouTube,65.93503030992501,85.31722537160928,46.42317508704812,57.95337734945156,506.54185754585734,16.015493536404136,1.1,0,Model_B,150.24218620598884,0,46.03399745392721,High,1.0
Telegram,90.97268379341969,100.0,88.0594949350547,73.31428196867257,357.593597004126,18.74304428137249,2.0,1,Model_A,155.73448450698749,3,0.2443794067287861,Medium,0.0
Facebook,98.23905545175666,95.10685716598789,37.727927388961334,74.2986133837395,353.6337655692328,31.15665947811803,1.2,1,Model_A,82.82573099915288,0,37.81240949962694,Medium,0.0
Google Maps,19.803094663109366,26.224647249783608,28.57855921014876,28.947361350777534,314.00550123806687,28.11708712478822,1.0,0,Model_B,138.997190099494,0,20.12880491799921,Medium,0.0
Amazon,13.411962270979016,37.57981912525841,81.65171269475829,29.380073212414693,20.481337008607568,38.517032555290776,1.1,1,Model_C,56.87555772755003,1,38.92262693551271,Low,0.0
Amazon,5.640135776079047,39.997651860327466,79.75065355474268,26.029909070179958,299.54891050903854,52.494281320437445,1.0,0,Model_A,222.990708257264,0,41.23768191817018,Medium,0.0
Discord,86.82970181613278,75.12557165295743,20.47562348988371,75.40308928458762,412.18439980982936,72.75341787889758,1.1,1,Model_C,117.51694794267894,0,15.120699574084334,Medium,0.0
Snapchat,29.471484685646875,13.23321281942817,33.11265048397816,44.51075486180805,202.45424340860632,88.44886975883749,1.0,0,Model_B,168.90483213009912,0,42.686344928017704,Low,1.0
Netflix,0.18120338692516613,43.30975946412254,26.935680959372977,24.573211315195778,300.53337554744206,45.93794041536372,1.1,1,Model_C,9.548400714352114,2,47.51748282101667,Low,0.0
Amazon,22.381808605642885,84.67148873438462,100.0,32.97302220423143,474.36196585673434,90.8973408087649,1.1,0,Model_B,154.0703225274122,1,45.55087257017581,Medium,0.0
Netflix,34.044108009941844,26.714883891112542,76.26666758533338,37.61943127479354,88.08146212106197,67.97560107416419,1.0,0,Model_A,147.73196772258927,0,25.364385471068367,Low,0.0
Slack,99.09861694966852,100.0,93.3867465744832,78.6907330417134,143.60359248501987,72.8908788149285,1.0,1,Model_B,79.76627647141648,0,9.605751064350983,Low,0.0
Snapchat,52.354159385708165,100.0,26.70578671458214,49.759017275677145,56.4825716567687,52.224355398211465,1.1,1,Model_A,216.2834733340408,2,38.76509874641101,Medium,0.0
Google Maps,20.47139475951013,16.918199956518862,64.61655527754533,32.780486085410814,256.1252373420273,52.3219987455224,1.0,1,Model_B,213.73525518978073,1,45.19706253193068,Medium,0.0
Slack,33.48183447134511,34.805931268554296,88.28714405350799,42.76192960477147,429.90048871176464,53.19730766262493,1.0,0,Model_C,56.29793386242756,0,46.15436306905488,Low,0.0
Uber,33.030768755687845,74.28627647217266,36.48104130578017,41.257758842795454,222.83110869749407,49.19777839802075,1.1,0,Model_A,179.2072788671317,1,41.870581024671495,Low,0.0
Twitter,1.9725746463175486,24.63394441297317,64.881535574846,25.911410696041834,35.75800714136102,45.88785110653429,2.0,1,Model_A,40.95786860788407,1,10.309622275218603,Low,0.0
Amazon,13.518305417143006,79.48604374747165,57.550493107647156,29.29756105803186,134.93131017389453,77.45598195271126,1.2,0,Model_C,182.02947858969154,1,30.989623710528043,Medium,0.0
Instagram,69.51964597032112,67.75731321416733,56.114484874809605,57.8849937573123,455.5297329143305,38.76819050143824,1.1,1,Model_C,105.25980188877102,2,44.28591957199664,Medium,0.0
Slack,12.025098657073464,45.5296312314118,78.12942803938537,25.505083043987543,285.45234450418354,20.673504820143464,1.2,0,Model_C,234.7941225592523,0,23.386466596499886,High,1.0
Twitter,23.073427660611877,7.961760832773955,59.54618019836296,35.0517821587087,468.00446988607683,13.556927753827441,2.0,0,Model_C,128.0813179475189,0,39.192221337996195,Low,0.0
Snapchat,35.07372984043088,39.35053730151449,83.29918977751389,41.730246913114485,427.2322884077717,87.95796025678963,1.0,1,Model_A,105.74009953349123,1,5.0195871257947715,Low,0.0
Discord,75.77349445022938,59.27938571233468,100.0,69.3888539572083,212.1173058994583,86.28833441375427,1.2,1,Model_A,106.51959035821272,0,37.04365316930455,Low,0.0
YouTube,58.24009648679398,62.65472200662971,63.49003078631091,54.965172312309804,324.3745279527459,24.36426978917656,1.0,0,Model_A,129.7087347545974,1,3.1100130202211584,Medium,1.0
